run_timestamp,city,slug,date,day_of_week,total_booked_hours
2026-01-17T22:45:01,crofton-md,crofton-md,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,towson-baltimore-md,towson-baltimore-md,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,clarkstonmi,clarkstonmi,2026-01-17,Saturday,32.0
2026-01-17T22:45:01,farmington-mi,farmington-mi,2026-01-17,Saturday,32.5
2026-01-17T22:45:01,grand-blanc-mi,grand-blanc-mi,2026-01-17,Saturday,39.5
2026-01-17T22:45:01,lansing-mi,lansing-mi,2026-01-17,Saturday,44.5
2026-01-17T22:45:01,livonia-mi,livonia-mi,2026-01-17,Saturday,53.0
2026-01-17T22:45:01,novi-mi,novi-mi,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,rochester-hills-mi,rochester-hills-mi,2026-01-17,Saturday,36.0
2026-01-17T22:45:01,troy-mi,troy-mi,2026-01-17,Saturday,37.5
2026-01-17T22:45:01,west-bloomfield-mi,west-bloomfield-mi,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-17,Saturday,33.5
2026-01-17T22:45:01,liberty-mo,liberty-mo,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,rollamo,rollamo,2026-01-17,Saturday,42.0
2026-01-17T22:45:01,bozemanmt,bozemanmt,2026-01-17,Saturday,65.5
2026-01-17T22:45:01,chapel-hill-nc,chapel-hill-nc,2026-01-17,Saturday,30.0
2026-01-17T22:45:01,raleigh-nc-north,raleigh-nc-north,2026-01-17,Saturday,13.0
2026-01-17T22:45:01,lincoln-ne-south,lincoln-ne-south,2026-01-17,Saturday,50.5
2026-01-17T22:45:01,omahane,omahane,2026-01-17,Saturday,61.5
2026-01-17T22:45:01,papillionne,papillionne,2026-01-17,Saturday,51.5
2026-01-17T22:45:01,howell-nj,howell-nj,2026-01-17,Saturday,16.5
2026-01-17T22:45:01,pomptonplainsnj,pomptonplainsnj,2026-01-17,Saturday,66.5
2026-01-17T22:45:01,princetonnj,princetonnj,2026-01-17,Saturday,37.0
2026-01-17T22:45:01,toms-river-nj,toms-river-nj,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,lascruces-nm,lascruces-nm,2026-01-17,Saturday,22.5
2026-01-17T22:45:01,hendersonnv,hendersonnv,2026-01-17,Saturday,24.5
2026-01-17T22:45:01,mesquitenv,mesquitenv,2026-01-17,Saturday,24.0
2026-01-17T22:45:01,southsummerlinnv,southsummerlinnv,2026-01-17,Saturday,38.0
2026-01-17T22:45:01,summerlinlasvegasnv,summerlinlasvegasnv,2026-01-17,Saturday,31.5
2026-01-17T22:45:01,bethpage-ny,bethpage-ny,2026-01-17,Saturday,49.5
2026-01-17T22:45:01,fivetowns-ny,fivetowns-ny,2026-01-17,Saturday,29.0
2026-01-17T22:45:01,brunswickoh,brunswickoh,2026-01-17,Saturday,55.5
2026-01-17T22:45:01,chardonoh,chardonoh,2026-01-17,Saturday,34.0
2026-01-17T22:45:01,columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-17,Saturday,46.5
2026-01-17T22:45:01,north-canton-oh,north-canton-oh,2026-01-17,Saturday,49.0
2026-01-17T22:45:01,woosteroh,woosteroh,2026-01-17,Saturday,52.0
2026-01-17T22:45:01,jenks-ok,jenks-ok,2026-01-17,Saturday,27.0
2026-01-17T22:45:01,tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-17,Saturday,20.5
2026-01-17T22:45:01,clackamas-or,clackamas-or,2026-01-17,Saturday,5.0
2026-01-17T22:45:01,eugeneor,eugeneor,2026-01-17,Saturday,55.0
2026-01-17T22:45:01,salem-keizer-or,salem-keizer-or,2026-01-17,Saturday,41.0
2026-01-17T22:45:01,sherwoodor,sherwoodor,2026-01-17,Saturday,32.5
2026-01-17T22:45:01,paoli-pa,paoli-pa,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,yardley-pa,yardley-pa,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,york-pa,york-pa,2026-01-17,Saturday,73.5
2026-01-17T22:45:01,aikensc,aikensc,2026-01-17,Saturday,42.0
2026-01-17T22:45:01,spartanburgsc,spartanburgsc,2026-01-17,Saturday,55.5
2026-01-17T22:45:01,sioux-falls-sd-south,sioux-falls-sd-south,2026-01-17,Saturday,51.5
2026-01-17T22:45:01,chattanoogatn,chattanoogatn,2026-01-17,Saturday,51.0
2026-01-17T22:45:01,clarksvilletn,clarksvilletn,2026-01-17,Saturday,71.0
2026-01-17T22:45:01,cleveland-tn,cleveland-tn,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,franklintn,franklintn,2026-01-17,Saturday,39.0
2026-01-17T22:45:01,knoxvilletn,knoxvilletn,2026-01-17,Saturday,66.5
2026-01-17T22:45:01,memphis-tn-collierville,memphis-tn-collierville,2026-01-17,Saturday,14.5
2026-01-17T22:45:01,mt-juliet-tn,mt-juliet-tn,2026-01-17,Saturday,37.0
2026-01-17T22:45:01,nashville-bellevue-tn,nashville-bellevue-tn,2026-01-17,Saturday,16.5
2026-01-17T22:45:01,spring-hill-tn-north,spring-hill-tn-north,2026-01-17,Saturday,47.5
2026-01-17T22:45:01,allen-tx,allen-tx,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,amarillo-tx,amarillo-tx,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,houston-atascocita-tx,houston-atascocita-tx,2026-01-17,Saturday,40.0
2026-01-17T22:45:01,eastaustintx,eastaustintx,2026-01-17,Saturday,50.5
2026-01-17T22:45:01,southwestaustintx,southwestaustintx,2026-01-17,Saturday,25.5
2026-01-17T22:45:01,colleyville-tx,colleyville-tx,2026-01-17,Saturday,48.5
2026-01-17T22:45:01,denton-tx,denton-tx,2026-01-17,Saturday,18.5
2026-01-17T22:45:01,flowermoundtx,flowermoundtx,2026-01-17,Saturday,61.0
2026-01-17T22:45:01,granburytx,granburytx,2026-01-17,Saturday,26.0
2026-01-17T22:45:01,grand-prairie-tx,grand-prairie-tx,2026-01-17,Saturday,39.0
2026-01-17T22:45:01,houstonheightstx,houstonheightstx,2026-01-17,Saturday,50.5
2026-01-17T22:45:01,houston-memorial-tx,houston-memorial-tx,2026-01-17,Saturday,44.5
2026-01-17T22:45:01,katy-tx,katy-tx,2026-01-17,Saturday,32.0
2026-01-17T22:45:01,kellertx,kellertx,2026-01-17,Saturday,40.5
2026-01-17T22:45:01,lubbock-tx,lubbock-tx,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,woodlands-houston-tx,woodlands-houston-tx,2026-01-17,Saturday,41.5
2026-01-17T22:45:01,mckinney-tx,mckinney-tx,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,midlandtx,midlandtx,2026-01-17,Saturday,62.0
2026-01-17T22:45:01,east-odessa-tx,east-odessa-tx,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,planowesttx,planowesttx,2026-01-17,Saturday,41.0
2026-01-17T22:45:01,round-rock-tx,round-rock-tx,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,shenandoah-tx,shenandoah-tx,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,sherman-tx,sherman-tx,2026-01-17,Saturday,33.0
2026-01-17T22:45:01,spring-tx,spring-tx,2026-01-17,Saturday,14.5
2026-01-17T22:45:01,tylersouthtx,tylersouthtx,2026-01-17,Saturday,58.0
2026-01-17T22:45:01,americanforkut,americanforkut,2026-01-17,Saturday,52.5
2026-01-17T22:45:01,cedarcity,cedarcity,2026-01-17,Saturday,36.5
2026-01-17T22:45:01,layton-ut,layton-ut,2026-01-17,Saturday,34.0
2026-01-17T22:45:01,lehiut,lehiut,2026-01-17,Saturday,42.0
2026-01-17T22:45:01,millcreekut,millcreekut,2026-01-17,Saturday,17.0
2026-01-17T22:45:01,murrayut,murrayut,2026-01-17,Saturday,30.0
2026-01-17T22:45:01,ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-17,Saturday,46.0
2026-01-17T22:45:01,ogden-riverdale-ut,ogden-riverdale-ut,2026-01-17,Saturday,23.0
2026-01-17T22:45:01,orem-ut,orem-ut,2026-01-17,Saturday,59.0
2026-01-17T22:45:01,richfield,richfield,2026-01-17,Saturday,16.5
2026-01-17T22:45:01,sandyut,sandyut,2026-01-17,Saturday,47.0
2026-01-17T22:45:01,spanishforkut,spanishforkut,2026-01-17,Saturday,45.5
2026-01-17T22:45:01,stgeorgeut,stgeorgeut,2026-01-17,Saturday,15.5
2026-01-17T22:45:01,st-george-ut-river-rd,st-george-ut-river-rd,2026-01-17,Saturday,26.0
2026-01-17T22:45:01,st-george-ut-sunset,st-george-ut-sunset,2026-01-17,Saturday,14.5
2026-01-17T22:45:01,lynchburg-va,lynchburg-va,2026-01-17,Saturday,0.0
2026-01-17T22:45:01,virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,birminghamal,birminghamal,2026-01-17,Saturday,35.0
2026-01-17T23:00:01,huntsville-al-research-park,huntsville-al-research-park,2026-01-17,Saturday,22.5
2026-01-17T23:00:01,chandleraz,chandleraz,2026-01-17,Saturday,23.0
2026-01-17T23:00:01,southchandleraz,southchandleraz,2026-01-17,Saturday,20.5
2026-01-17T23:00:01,gilbertaz,gilbertaz,2026-01-17,Saturday,40.5
2026-01-17T23:00:01,glendaleaz,glendaleaz,2026-01-17,Saturday,42.0
2026-01-17T23:00:01,goodyear-az,goodyear-az,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,mesa-az-east,mesa-az-east,2026-01-17,Saturday,24.5
2026-01-17T23:00:01,paradise-valley-az,paradise-valley-az,2026-01-17,Saturday,16.0
2026-01-17T23:00:01,glendale-az-peoria,glendale-az-peoria,2026-01-17,Saturday,31.5
2026-01-17T23:00:01,scottsdaleaz,scottsdaleaz,2026-01-17,Saturday,56.0
2026-01-17T23:00:01,scottsdale-az-north,scottsdale-az-north,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,surpriseaz,surpriseaz,2026-01-17,Saturday,19.5
2026-01-17T23:00:01,talkingstickaz,talkingstickaz,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,tempeaz,tempeaz,2026-01-17,Saturday,7.5
2026-01-17T23:00:01,carlsbadca,carlsbadca,2026-01-17,Saturday,16.5
2026-01-17T23:00:01,rancho-mirage-ca,rancho-mirage-ca,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,fort-collins-timnath-co,fort-collins-timnath-co,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,invernessco,invernessco,2026-01-17,Saturday,24.0
2026-01-17T23:00:01,littleton-co,littleton-co,2026-01-17,Saturday,27.0
2026-01-17T23:00:01,loveland-co-johnstown,loveland-co-johnstown,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,colorado-springs-northgate,colorado-springs-northgate,2026-01-17,Saturday,37.0
2026-01-17T23:00:01,pueblowestco,pueblowestco,2026-01-17,Saturday,45.0
2026-01-17T23:00:01,wilmingtonde,wilmingtonde,2026-01-17,Saturday,57.0
2026-01-17T23:00:01,boca-raton-fl-west,boca-raton-fl-west,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,bradentonfl,bradentonfl,2026-01-17,Saturday,26.5
2026-01-17T23:00:01,jacksonvillebeachfl,jacksonvillebeachfl,2026-01-17,Saturday,20.0
2026-01-17T23:00:01,miramarbeach,miramarbeach,2026-01-17,Saturday,35.0
2026-01-17T23:00:01,naplesfl,naplesfl,2026-01-17,Saturday,26.5
2026-01-17T23:00:01,naples-fl-north,naples-fl-north,2026-01-17,Saturday,5.0
2026-01-17T23:00:01,oldsmarfl,oldsmarfl,2026-01-17,Saturday,25.5
2026-01-17T23:00:01,orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,ponte-vedra-fl,ponte-vedra-fl,2026-01-17,Saturday,35.0
2026-01-17T23:00:01,port-charlotte-fl,port-charlotte-fl,2026-01-17,Saturday,38.5
2026-01-17T23:00:01,spring-hill-fl,spring-hill-fl,2026-01-17,Saturday,19.5
2026-01-17T23:00:01,alpharetta-ga,alpharetta-ga,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,westmidtownga,westmidtownga,2026-01-17,Saturday,46.5
2026-01-17T23:00:01,augustaga,augustaga,2026-01-17,Saturday,30.0
2026-01-17T23:00:01,braseltonga,braseltonga,2026-01-17,Saturday,60.5
2026-01-17T23:00:01,dacula-ga,dacula-ga,2026-01-17,Saturday,44.0
2026-01-17T23:00:01,mcdonoughga,mcdonoughga,2026-01-17,Saturday,31.0
2026-01-17T23:00:01,warnerrobinsga,warnerrobinsga,2026-01-17,Saturday,40.5
2026-01-17T23:00:01,woodstock-ga,woodstock-ga,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,ankeny-ia,ankeny-ia,2026-01-17,Saturday,25.5
2026-01-17T23:00:01,des-moines-ia-downtown,des-moines-ia-downtown,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,des-moines-waukee-ia,des-moines-waukee-ia,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,boise-id,boise-id,2026-01-17,Saturday,45.0
2026-01-17T23:00:01,meridian-id,meridian-id,2026-01-17,Saturday,40.5
2026-01-17T23:00:01,carmelin,carmelin,2026-01-17,Saturday,42.5
2026-01-17T23:00:01,fishers-in,fishers-in,2026-01-17,Saturday,57.0
2026-01-17T23:00:01,kansas-city-leawood,kansas-city-leawood,2026-01-17,Saturday,51.0
2026-01-17T23:00:01,overlandparkks,overlandparkks,2026-01-17,Saturday,44.5
2026-01-17T23:00:01,ascension-la,ascension-la,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,baton-rouge-st-george,baton-rouge-st-george,2026-01-17,Saturday,11.5
2026-01-17T23:00:01,shreveport-la-south,shreveport-la-south,2026-01-17,Saturday,31.0
2026-01-17T23:00:01,maynardma,maynardma,2026-01-17,Saturday,42.5
2026-01-17T23:00:01,southborough-ma,southborough-ma,2026-01-17,Saturday,65.0
2026-01-17T23:00:01,crofton-md,crofton-md,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,towson-baltimore-md,towson-baltimore-md,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,clarkstonmi,clarkstonmi,2026-01-17,Saturday,32.0
2026-01-17T23:00:01,farmington-mi,farmington-mi,2026-01-17,Saturday,32.5
2026-01-17T23:00:01,grand-blanc-mi,grand-blanc-mi,2026-01-17,Saturday,39.5
2026-01-17T23:00:01,lansing-mi,lansing-mi,2026-01-17,Saturday,44.5
2026-01-17T23:00:01,livonia-mi,livonia-mi,2026-01-17,Saturday,53.0
2026-01-17T23:00:01,novi-mi,novi-mi,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,rochester-hills-mi,rochester-hills-mi,2026-01-17,Saturday,36.0
2026-01-17T23:00:01,troy-mi,troy-mi,2026-01-17,Saturday,37.5
2026-01-17T23:00:01,west-bloomfield-mi,west-bloomfield-mi,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-17,Saturday,33.5
2026-01-17T23:00:01,liberty-mo,liberty-mo,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,rollamo,rollamo,2026-01-17,Saturday,42.0
2026-01-17T23:00:01,bozemanmt,bozemanmt,2026-01-17,Saturday,65.5
2026-01-17T23:00:01,chapel-hill-nc,chapel-hill-nc,2026-01-17,Saturday,30.0
2026-01-17T23:00:01,raleigh-nc-north,raleigh-nc-north,2026-01-17,Saturday,13.0
2026-01-17T23:00:01,lincoln-ne-south,lincoln-ne-south,2026-01-17,Saturday,50.5
2026-01-17T23:00:01,omahane,omahane,2026-01-17,Saturday,61.5
2026-01-17T23:00:01,papillionne,papillionne,2026-01-17,Saturday,51.5
2026-01-17T23:00:01,howell-nj,howell-nj,2026-01-17,Saturday,16.5
2026-01-17T23:00:01,pomptonplainsnj,pomptonplainsnj,2026-01-17,Saturday,66.5
2026-01-17T23:00:01,princetonnj,princetonnj,2026-01-17,Saturday,37.0
2026-01-17T23:00:01,toms-river-nj,toms-river-nj,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,lascruces-nm,lascruces-nm,2026-01-17,Saturday,22.5
2026-01-17T23:00:01,hendersonnv,hendersonnv,2026-01-17,Saturday,24.5
2026-01-17T23:00:01,mesquitenv,mesquitenv,2026-01-17,Saturday,24.0
2026-01-17T23:00:01,southsummerlinnv,southsummerlinnv,2026-01-17,Saturday,38.0
2026-01-17T23:00:01,summerlinlasvegasnv,summerlinlasvegasnv,2026-01-17,Saturday,31.5
2026-01-17T23:00:01,bethpage-ny,bethpage-ny,2026-01-17,Saturday,49.5
2026-01-17T23:00:01,fivetowns-ny,fivetowns-ny,2026-01-17,Saturday,29.0
2026-01-17T23:00:01,brunswickoh,brunswickoh,2026-01-17,Saturday,55.5
2026-01-17T23:00:01,chardonoh,chardonoh,2026-01-17,Saturday,34.0
2026-01-17T23:00:01,columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-17,Saturday,46.5
2026-01-17T23:00:01,north-canton-oh,north-canton-oh,2026-01-17,Saturday,49.0
2026-01-17T23:00:01,woosteroh,woosteroh,2026-01-17,Saturday,52.0
2026-01-17T23:00:01,jenks-ok,jenks-ok,2026-01-17,Saturday,27.0
2026-01-17T23:00:01,tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-17,Saturday,20.5
2026-01-17T23:00:01,clackamas-or,clackamas-or,2026-01-17,Saturday,5.0
2026-01-17T23:00:01,eugeneor,eugeneor,2026-01-17,Saturday,55.0
2026-01-17T23:00:01,salem-keizer-or,salem-keizer-or,2026-01-17,Saturday,41.0
2026-01-17T23:00:01,sherwoodor,sherwoodor,2026-01-17,Saturday,32.5
2026-01-17T23:00:01,paoli-pa,paoli-pa,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,yardley-pa,yardley-pa,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,york-pa,york-pa,2026-01-17,Saturday,73.5
2026-01-17T23:00:01,aikensc,aikensc,2026-01-17,Saturday,42.0
2026-01-17T23:00:01,spartanburgsc,spartanburgsc,2026-01-17,Saturday,55.5
2026-01-17T23:00:01,sioux-falls-sd-south,sioux-falls-sd-south,2026-01-17,Saturday,51.5
2026-01-17T23:00:01,chattanoogatn,chattanoogatn,2026-01-17,Saturday,51.0
2026-01-17T23:00:01,clarksvilletn,clarksvilletn,2026-01-17,Saturday,71.0
2026-01-17T23:00:01,cleveland-tn,cleveland-tn,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,franklintn,franklintn,2026-01-17,Saturday,39.0
2026-01-17T23:00:01,knoxvilletn,knoxvilletn,2026-01-17,Saturday,66.5
2026-01-17T23:00:01,memphis-tn-collierville,memphis-tn-collierville,2026-01-17,Saturday,14.5
2026-01-17T23:00:01,mt-juliet-tn,mt-juliet-tn,2026-01-17,Saturday,37.0
2026-01-17T23:00:01,nashville-bellevue-tn,nashville-bellevue-tn,2026-01-17,Saturday,16.5
2026-01-17T23:00:01,spring-hill-tn-north,spring-hill-tn-north,2026-01-17,Saturday,47.5
2026-01-17T23:00:01,allen-tx,allen-tx,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,amarillo-tx,amarillo-tx,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,houston-atascocita-tx,houston-atascocita-tx,2026-01-17,Saturday,40.0
2026-01-17T23:00:01,eastaustintx,eastaustintx,2026-01-17,Saturday,50.5
2026-01-17T23:00:01,southwestaustintx,southwestaustintx,2026-01-17,Saturday,25.5
2026-01-17T23:00:01,colleyville-tx,colleyville-tx,2026-01-17,Saturday,48.5
2026-01-17T23:00:01,denton-tx,denton-tx,2026-01-17,Saturday,18.5
2026-01-17T23:00:01,flowermoundtx,flowermoundtx,2026-01-17,Saturday,61.0
2026-01-17T23:00:01,granburytx,granburytx,2026-01-17,Saturday,26.0
2026-01-17T23:00:01,grand-prairie-tx,grand-prairie-tx,2026-01-17,Saturday,39.0
2026-01-17T23:00:01,houstonheightstx,houstonheightstx,2026-01-17,Saturday,50.5
2026-01-17T23:00:01,houston-memorial-tx,houston-memorial-tx,2026-01-17,Saturday,44.5
2026-01-17T23:00:01,katy-tx,katy-tx,2026-01-17,Saturday,32.0
2026-01-17T23:00:01,kellertx,kellertx,2026-01-17,Saturday,40.5
2026-01-17T23:00:01,lubbock-tx,lubbock-tx,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,woodlands-houston-tx,woodlands-houston-tx,2026-01-17,Saturday,41.5
2026-01-17T23:00:01,mckinney-tx,mckinney-tx,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,midlandtx,midlandtx,2026-01-17,Saturday,62.0
2026-01-17T23:00:01,east-odessa-tx,east-odessa-tx,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,planowesttx,planowesttx,2026-01-17,Saturday,41.0
2026-01-17T23:00:01,round-rock-tx,round-rock-tx,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,shenandoah-tx,shenandoah-tx,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,sherman-tx,sherman-tx,2026-01-17,Saturday,33.0
2026-01-17T23:00:01,spring-tx,spring-tx,2026-01-17,Saturday,14.5
2026-01-17T23:00:01,tylersouthtx,tylersouthtx,2026-01-17,Saturday,58.0
2026-01-17T23:00:01,americanforkut,americanforkut,2026-01-17,Saturday,52.5
2026-01-17T23:00:01,cedarcity,cedarcity,2026-01-17,Saturday,36.5
2026-01-17T23:00:01,layton-ut,layton-ut,2026-01-17,Saturday,34.0
2026-01-17T23:00:01,lehiut,lehiut,2026-01-17,Saturday,42.0
2026-01-17T23:00:01,millcreekut,millcreekut,2026-01-17,Saturday,17.0
2026-01-17T23:00:01,murrayut,murrayut,2026-01-17,Saturday,30.0
2026-01-17T23:00:01,ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-17,Saturday,46.0
2026-01-17T23:00:01,ogden-riverdale-ut,ogden-riverdale-ut,2026-01-17,Saturday,23.0
2026-01-17T23:00:01,orem-ut,orem-ut,2026-01-17,Saturday,59.0
2026-01-17T23:00:01,richfield,richfield,2026-01-17,Saturday,16.5
2026-01-17T23:00:01,sandyut,sandyut,2026-01-17,Saturday,47.0
2026-01-17T23:00:01,spanishforkut,spanishforkut,2026-01-17,Saturday,45.5
2026-01-17T23:00:01,stgeorgeut,stgeorgeut,2026-01-17,Saturday,15.5
2026-01-17T23:00:01,st-george-ut-river-rd,st-george-ut-river-rd,2026-01-17,Saturday,26.0
2026-01-17T23:00:01,st-george-ut-sunset,st-george-ut-sunset,2026-01-17,Saturday,14.5
2026-01-17T23:00:01,lynchburg-va,lynchburg-va,2026-01-17,Saturday,0.0
2026-01-17T23:00:01,virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-17,Saturday,0.0
2026-01-18T02:15:01,birminghamal,birminghamal,2026-01-18,Sunday,33.0
2026-01-18T02:15:01,huntsville-al-research-park,huntsville-al-research-park,2026-01-18,Sunday,4.0
2026-01-18T02:15:01,chandleraz,chandleraz,2026-01-18,Sunday,10.5
2026-01-18T02:15:01,southchandleraz,southchandleraz,2026-01-18,Sunday,4.0
2026-01-18T02:15:01,gilbertaz,gilbertaz,2026-01-18,Sunday,28.0
2026-01-18T02:15:01,glendaleaz,glendaleaz,2026-01-18,Sunday,35.0
2026-01-18T02:15:01,goodyear-az,goodyear-az,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,mesa-az-east,mesa-az-east,2026-01-18,Sunday,3.0
2026-01-18T02:15:01,paradise-valley-az,paradise-valley-az,2026-01-18,Sunday,10.0
2026-01-18T02:15:01,glendale-az-peoria,glendale-az-peoria,2026-01-18,Sunday,16.0
2026-01-18T02:15:01,scottsdaleaz,scottsdaleaz,2026-01-18,Sunday,19.0
2026-01-18T02:15:01,scottsdale-az-north,scottsdale-az-north,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,surpriseaz,surpriseaz,2026-01-18,Sunday,7.0
2026-01-18T02:15:01,talkingstickaz,talkingstickaz,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,tempeaz,tempeaz,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,carlsbadca,carlsbadca,2026-01-18,Sunday,11.0
2026-01-18T02:15:01,rancho-mirage-ca,rancho-mirage-ca,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,fort-collins-timnath-co,fort-collins-timnath-co,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,invernessco,invernessco,2026-01-18,Sunday,19.0
2026-01-18T02:15:01,littleton-co,littleton-co,2026-01-18,Sunday,20.5
2026-01-18T02:15:01,loveland-co-johnstown,loveland-co-johnstown,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,colorado-springs-northgate,colorado-springs-northgate,2026-01-18,Sunday,23.0
2026-01-18T02:15:01,pueblowestco,pueblowestco,2026-01-18,Sunday,31.0
2026-01-18T02:15:01,wilmingtonde,wilmingtonde,2026-01-18,Sunday,62.5
2026-01-18T02:15:01,boca-raton-fl-west,boca-raton-fl-west,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,bradentonfl,bradentonfl,2026-01-18,Sunday,12.0
2026-01-18T02:15:01,jacksonvillebeachfl,jacksonvillebeachfl,2026-01-18,Sunday,11.0
2026-01-18T02:15:01,miramarbeach,miramarbeach,2026-01-18,Sunday,4.0
2026-01-18T02:15:01,naplesfl,naplesfl,2026-01-18,Sunday,13.0
2026-01-18T02:15:01,naples-fl-north,naples-fl-north,2026-01-18,Sunday,4.0
2026-01-18T02:15:01,oldsmarfl,oldsmarfl,2026-01-18,Sunday,28.5
2026-01-18T02:15:01,orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,ponte-vedra-fl,ponte-vedra-fl,2026-01-18,Sunday,26.0
2026-01-18T02:15:01,port-charlotte-fl,port-charlotte-fl,2026-01-18,Sunday,17.5
2026-01-18T02:15:01,spring-hill-fl,spring-hill-fl,2026-01-18,Sunday,9.0
2026-01-18T02:15:01,alpharetta-ga,alpharetta-ga,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,westmidtownga,westmidtownga,2026-01-18,Sunday,35.0
2026-01-18T02:15:01,augustaga,augustaga,2026-01-18,Sunday,35.0
2026-01-18T02:15:01,braseltonga,braseltonga,2026-01-18,Sunday,19.0
2026-01-18T02:15:01,dacula-ga,dacula-ga,2026-01-18,Sunday,31.0
2026-01-18T02:15:01,mcdonoughga,mcdonoughga,2026-01-18,Sunday,16.0
2026-01-18T02:15:01,warnerrobinsga,warnerrobinsga,2026-01-18,Sunday,28.0
2026-01-18T02:15:01,woodstock-ga,woodstock-ga,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,ankeny-ia,ankeny-ia,2026-01-18,Sunday,12.0
2026-01-18T02:15:01,des-moines-ia-downtown,des-moines-ia-downtown,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,des-moines-waukee-ia,des-moines-waukee-ia,2026-01-18,Sunday,0.0
2026-01-18T02:15:01,boise-id,boise-id,2026-01-18,Sunday,38.0
2026-01-18T02:15:01,meridian-id,meridian-id,2026-01-18,Sunday,28.0
2026-01-18T02:15:01,carmelin,carmelin,2026-01-18,Sunday,33.5
2026-01-18T02:15:01,fishers-in,fishers-in,2026-01-18,Sunday,33.5
2026-01-18T02:15:01,kansas-city-leawood,kansas-city-leawood,2026-01-18,Sunday,31.0
